county,cases,deaths
Orange,4,0
Orleans,8,0
Rutland,27,0
Unknown,13,15
Washington,22,0
Windham,31,0
Windsor,22,1
Unknown,42,0
Accomack,11,0
Albemarle,32,0
Alexandria city,74,0
Alleghany,2,0
Amelia,6,0
Amherst,6,0
Arlington,181,2
Augusta,8,0
Bedford,4,0
Botetourt,15,0
Bristol city,1,0
Brunswick,1,0
Buckingham,4,0
Buena Vista city,4,0
Campbell,2,0
Caroline,1,0
Carroll,1,0
Charles City,4,0
Charlotte,1,0
Charlottesville city,23,0
Chesapeake city,72,1
Chesterfield,108,0
Clarke,2,0
Covington city,1,0
Culpeper,8,0
Cumberland,2,0
Danville city,12,0
Emporia city,2,0
Fairfax,426,5
Fauquier,10,0
Fluvanna,7,0
Franklin,10,0
Franklin city,4,0
Frederick,27,0
Fredericksburg city,7,0
Galax city,1,0
Gloucester,10,0
Goochland,15,0
Greene,3,0
Greensville,4,0
Halifax,2,0
Hampton city,40,0
Hanover,12,0
Harrisonburg city,25,0
Henrico,194,16
Henry,3,0
Hopewell city,10,0
Isle of Wight,18,0
James City,117,3
King George,8,0
King William,2,0
King and Queen,1,0
Lancaster,1,0
Lee,2,0
Lexington city,3,0
Loudoun,167,0
Louisa,14,0
Lynchburg city,10,0
Madison,3,0
Manassas Park city,2,0
Manassas city,14,0
Mathews,2,0
Mecklenburg,12,0
Montgomery,6,0
Nelson,2,0
New Kent,9,0
Newport News city,51,1
Norfolk city,59,1
Northampton,2,0
Northumberland,3,0
Nottoway,1,0
Orange,5,0
Page,2,0
Petersburg city,10,0
Pittsylvania,2,0
Poquoson city,3,0
Portsmouth city,26,1
Powhatan,4,0
Prince Edward,3,0
Prince George,18,0
Prince William,175,1
Pulaski,1,0
Radford city,1,0
Richmond,1,0
Richmond city,99,2
Roanoke,5,0
Roanoke city,10,0
Rockbridge,3,0
Rockingham,16,0
Salem city,1,0
Shenandoah,12,0
Smyth,2,0
Southampton,5,0
Spotsylvania,24,0
Stafford,41,0
Staunton city,1,0
Suffolk city,22,0
Surry,3,0
Sussex,4,0
Tazewell,2,0
Unknown,18,17
Virginia Beach city,170,1
Warren,4,0
Washington,5,0
Waynesboro city,2,0
Westmoreland,2,0
Williamsburg city,12,1
Winchester city,11,0
Wise,1,0
Wythe,2,0
York,20,0
Adams,26,0
Asotin,3,0
Benton,166,13
Chelan,29,3
Clallam,8,0
Clark,145,8
Columbia,1,0
Cowlitz,18,0
Douglas,10,0
Ferry,1,0
Franklin,59,2
Grant,87,1
Grays Harbor,6,0
Island,132,5
Jefferson,22,0
King,3169,210
Kitsap,102,0
Kittitas,11,0
Klickitat,9,1
Lewis,16,0
Lincoln,1,0
Mason,14,0
Okanogan,9,0
Pend Oreille,1,0
Pierce,694,10
San Juan,7,0
Skagit,161,4
Skamania,1,0
Snohomish,1558,48
Spokane,219,11
Stevens,5,0
Thurston,67,1
Wahkiakum,2,0
Walla Walla,12,0
Whatcom,224,15
Whitman,11,0
Yakima,363,12
Barbour,3,0
Berkeley,54,0
Cabell,5,0
Greenbrier,3,0
Hancock,6,0
Hardy,2,0
Harrison,24,0
Jackson,14,1
Jefferson,21,0
Kanawha,51,0
Logan,5,0
Marion,14,1
Marshall,5,0
Mason,4,0
Mercer,3,0
Mineral,2,0
Monongalia,49,1
Morgan,3,0
Ohio,18,0
Pendleton,1,0
Pleasants,1,0
Preston,5,0
Putnam,6,0
Raleigh,4,0
Randolph,3,0
Roane,2,0
Tucker,3,0
Upshur,1,0
Wetzel,2,0
Wirt,1,0
Wood,10,0
Adams,1,0
Ashland,1,0
Barron,4,0
Bayfield,3,0
Brown,29,0
Buffalo,2,1
Calumet,4,0
Chippewa,16,0
Clark,6,0
Columbia,19,0
Crawford,2,0
Dane,269,8
Dodge,14,0
Door,4,0
Douglas,7,0
Dunn,5,0
Eau Claire,21,0
Florence,1,0
Fond du Lac,43,2
Grant,2,0
Green,9,0
Iowa,3,0
Iron,1,1
Jackson,3,0
Jefferson,14,0
Juneau,5,0
Kenosha,98,1
La Crosse,21,0
Manitowoc,3,0
Marathon,12,0
Marinette,2,0
Marquette,2,0
Menominee,1,0
Milwaukee,1148,39
Monroe,6,0
Oconto,1,0
Oneida,3,0
Outagamie,21,1
Ozaukee,56,6
Pierce,7,0
Portage,3,0
Racine,54,1
Richland,3,0
Rock,28,2
Rusk,3,0
Sauk,18,2
Shawano,1,0
Sheboygan,21,1
St. Croix,7,0
Trempealeau,1,0
Vilas,4,0
Walworth,20,0
Washington,57,3
Waukesha,154,4
Waupaca,2,1
Winnebago,20,0
Wood,2,0
Albany,4,0
Campbell,6,0
Carbon,4,0
Converse,3,0
Crook,1,0
Fremont,37,0
Goshen,2,0
Hot Springs,1,0
Johnson,8,0
Laramie,44,0
Lincoln,3,0
Natrona,23,0
Park,1,0
Sheridan,12,0
Sublette,1,0
Sweetwater,5,0
Teton,39,0
Uinta,2,0
Washakie,4,0
Autauga,12,1
Baldwin,38,1
Barbour,3,0
Bibb,7,0
Blount,10,0
Bullock,2,0
Butler,1,0
Calhoun,38,0
Chambers,96,7
Cherokee,6,0
Chilton,20,0
Choctaw,6,0
Clarke,9,0
Clay,9,0
Cleburne,9,0
Coffee,8,0
Colbert,7,1
Conecuh,2,0
Coosa,8,0
Covington,5,0
Crenshaw,2,0
Cullman,20,1
Dale,4,0
Dallas,7,0
DeKalb,14,0
Elmore,20,0
Escambia,3,0
Etowah,42,3
Fayette,1,0
Franklin,7,0
Greene,8,0
Hale,5,0
Henry,4,0
Houston,24,1
Jackson,17,1
Jefferson,438,11
Lamar,5,0
Lauderdale,16,2
Lawrence,8,0
Lee,118,3
Limestone,33,0
Lowndes,6,0
Macon,5,1
Madison,141,2
Marengo,13,0
Marion,19,2
Marshall,34,1
Mobile,148,6
Monroe,5,0
Montgomery,71,1
Morgan,30,0
Perry,1,0
Pickens,13,0
Pike,14,0
Randolph,12,1
Russell,10,0
Shelby,150,5
St. Clair,31,0
Sumter,10,0
Talladega,20,0
Tallapoosa,31,1
Tuscaloosa,74,0
Walker,54,0
Washington,6,1
Wilcox,13,0
Winston,3,0
Anchorage,88,3
Fairbanks North Star Borough,54,1
Juneau City and Borough,14,0
Kenai Peninsula Borough,12,0
Ketchikan Gateway Borough,14,0
Matanuska-Susitna Borough,4,0
Petersburg Borough,1,0
Southeast Fairbanks Census Area,1,0
Yukon-Koyukuk Census Area,1,0
Apache,25,0
Cochise,9,0
Coconino,167,10
Gila,3,0
Graham,2,0
Greenlee,1,0
La Paz,3,0
Maricopa,1433,31
Mohave,21,1
Navajo,210,1
Pima,415,13
Pinal,107,0
Santa Cruz,5,0
Unknown,0,10
Yavapai,50,1
Yuma,15,0
Arkansas,1,0
Ashley,5,0
Baxter,3,0
Benton,42,0
Boone,3,0
Bradley,1,0
Carroll,1,0
Chicot,4,0
Clark,27,0
Clay,1,0
Cleburne,65,4
Cleveland,7,0
Columbia,3,0
Conway,4,1
Craighead,22,0
Crawford,3,0
Crittenden,58,1
Cross,5,0
Dallas,1,0
Desha,5,0
Drew,5,0
Faulkner,52,1
Franklin,1,0
Garland,46,0
Grant,4,0
Greene,4,0
Hempstead,3,0
Hot Spring,7,0
Howard,5,0
Independence,5,0
Izard,1,0
Jefferson,68,1
Johnson,11,0
Lafayette,2,0
Lawrence,3,1
Lee,2,0
Lincoln,10,0
Logan,1,0
Lonoke,23,0
Miller,13,0
Mississippi,4,0
Monroe,1,0
Nevada,1,0
Newton,1,0
Ouachita,3,0
Perry,2,0
Phillips,1,0
Pike,2,0
Poinsett,6,0
Polk,5,0
Pope,17,0
Prairie,2,0
Pulaski,171,5
Randolph,4,0
Saline,33,1
Scott,1,0
Searcy,6,0
Sebastian,8,0
Sevier,6,0
Sharp,1,0
St. Francis,17,0
Stone,5,0
Union,13,0
Unknown,11,0
Van Buren,21,1
Washington,29,0
White,27,0
Woodruff,1,0
Yell,1,0
Alameda,609,13
Alpine,2,0
Amador,2,0
Butte,12,0
Calaveras,5,0
Colusa,3,0
Contra Costa,417,7
Del Norte,2,0
El Dorado,25,0
Fresno,124,2
Glenn,2,0
Humboldt,49,0
Imperial,68,3
Inyo,11,0
Kern,246,2
Kings,5,0
Lake,2,0
Los Angeles,6360,147
Madera,28,2
Marin,143,9
Mendocino,4,0
Merced,29,1
Mono,19,1
Monterey,63,2
Napa,22,2
Nevada,32,1
Orange,882,14
Placer,106,3
Plumas,3,0
Riverside,946,25
Sacramento,461,18
San Benito,30,2
San Bernardino,530,16
San Diego,1404,19
San Francisco,586,9
San Joaquin,212,11
San Luis Obispo,95,1
San Mateo,579,13
Santa Barbara,192,2
Santa Clara,1224,40
Santa Cruz,71,1
Shasta,21,3
Siskiyou,4,0
Solano,93,1
Sonoma,115,1
Stanislaus,81,0
Sutter,18,2
Tehama,1,0
Tulare,135,6
Tuolumne,1,0
Ventura,226,6
Yolo,50,1
Yuba,11,0
Adams,367,12
Alamosa,4,0
Arapahoe,652,15
Archuleta,6,0
Baca,9,0
Boulder,189,3
Broomfield,50,2
Chaffee,22,2
Clear Creek,6,0
Costilla,3,0
Crowley,1,1
Custer,2,0
Delta,5,0
Denver,847,15
Douglas,227,4
Eagle,355,5
El Paso,441,28
Elbert,9,1
Fremont,3,0
Garfield,47,1
Grand,4,0
Gunnison,95,1
Hinsdale,1,0
Huerfano,1,0
Jefferson,540,18
Kit Carson,5,0
La Plata,32,0
Lake,3,0
Larimer,158,8
Las Animas,1,0
Lincoln,1,0
Logan,11,0
Mesa,25,0
Mineral,2,0
Moffat,4,0
Montezuma,8,1
Montrose,34,2
Morgan,19,0
Otero,4,0
Ouray,2,0
Park,5,0
Phillips,3,0
Pitkin,39,2
Pueblo,44,2
Rio Blanco,1,0
Rio Grande,5,0
Routt,29,0
Saguache,3,0
San Miguel,10,0
Summit,47,0
Teller,11,1
Unknown,276,0
Washington,1,0
Weld,504,26
Yuma,2,0
Fairfield,3719,101
Hartford,882,31
Litchfield,230,8
Middlesex,135,7
New Haven,1468,41
New London,65,4
Tolland,103,13
Unknown,264,0
Windham,40,1
Kent,128,3
New Castle,496,9
Sussex,159,3
District of Columbia,1097,24
Alachua,133,0
Baker,13,0
Bay,24,1
Bradford,9,0
Brevard,92,0
Broward,2075,47
Calhoun,3,0
Charlotte,55,1
Citrus,46,2
Clay,81,6
Collier,249,3
Columbia,15,0
DeSoto,14,3
Dixie,1,0
Duval,478,9
Escambia,141,1
Flagler,34,1
Franklin,2,0
Gadsden,4,0
Glades,4,1
Gulf,1,0
Hamilton,1,0
Hardee,2,0
Hendry,9,0
Hernando,48,0
Highlands,36,2
Hillsborough,575,5
Holmes,1,0
Indian River,60,0
Jackson,4,0
Jefferson,3,0
Lake,107,2
Lee,399,14
Leon,58,0
Levy,4,0
Madison,11,0
Manatee,145,5
Marion,55,2
Martin,85,0
Miami-Dade,4670,41
Monroe,46,2
Nassau,25,0
Okaloosa,64,1
Okeechobee,4,0
Orange,753,8
Osceola,241,4
Palm Beach,1080,51
Pasco,114,2
Pinellas,372,8
Polk,180,5
Putnam,19,1
Santa Rosa,64,2
Sarasota,159,7
Seminole,195,1
St. Johns,147,2
St. Lucie,107,5
Sumter,81,5
Suwannee,31,0
Union,2,0
Unknown,5,0
Volusia,153,3
Wakulla,6,0
Walton,25,0
Washington,1,0
Appling,6,0
Atkinson,3,0
Bacon,10,0
Baker,5,1
Baldwin,20,1
Banks,2,0
Barrow,29,3
Bartow,182,11
Ben Hill,6,0
Berrien,4,0
Bibb,42,1
Bleckley,1,0
Brantley,3,0
Brooks,6,0
Bryan,24,2
Bulloch,9,0
Burke,10,0
Butts,17,0
Calhoun,20,1
Camden,15,0
Candler,2,0
Carroll,163,4
Catoosa,6,0
Charlton,3,0
Chatham,110,4
Chattahoochee,2,0
Chattooga,4,1
Cherokee,141,5
Clarke,72,8
Clay,7,1
Clayton,254,9
Clinch,3,0
Cobb,517,26
Coffee,30,0
Colquitt,61,5
Columbia,40,0
Cook,2,0
Coweta,76,2
Crawford,1,0
Crisp,46,0
Dade,1,1
Dawson,18,1
DeKalb,600,11
Decatur,13,0
Dodge,8,0
Dooly,27,1
Dougherty,722,44
Douglas,105,5
Early,81,5
Echols,1,0
Effingham,14,1
Elbert,2,0
Emanuel,2,0
Fannin,10,0
Fayette,74,4
Floyd,89,3
Forsyth,85,1
Franklin,3,0
Fulton,1053,32
Gilmer,2,0
Glynn,29,0
Gordon,25,3
Grady,4,0
Greene,15,0
Gwinnett,455,10
Habersham,2,0
Hall,138,0
Haralson,14,0
Harris,10,0
Hart,3,0
Heard,2,1
Henry,181,3
Houston,70,6
Irwin,7,0
Jackson,18,0
Jasper,4,0
Jeff Davis,1,0
Jefferson,3,0
Jenkins,4,0
Johnson,5,0
Jones,6,0
Lamar,15,0
Lanier,5,0
Laurens,17,0
Lee,148,13
Liberty,12,0
Lincoln,5,0
Long,1,0
Lowndes,42,2
Lumpkin,9,0
Macon,5,0
Madison,9,1
Marion,2,0
McDuffie,8,1
McIntosh,2,0
Meriwether,15,0
Miller,15,0
Mitchell,59,10
Monroe,10,1
Morgan,6,0
Murray,10,0
Muscogee,47,1
Newton,65,2
Oconee,24,0
Oglethorpe,1,1
Paulding,57,1
Peach,16,2
Pickens,9,2
Pierce,23,0
Pike,9,0
Polk,20,0
Pulaski,8,0
Putnam,3,0
Quitman,1,0
Rabun,3,0
Randolph,26,2
Richmond,56,1
Rockdale,82,2
Schley,7,1
Screven,2,0
Seminole,9,0
Spalding,44,4
Stephens,8,0
Stewart,3,0
Sumter,90,4
Talbot,5,0
Tattnall,3,0
Taylor,3,1
Telfair,4,0
Terrell,66,8
Thomas,28,0
Tift,42,0
Toombs,7,1
Towns,1,0
Treutlen,1,0
Troup,36,2
Turner,15,0
Twiggs,2,0
Union,1,0
Unknown,309,5
Upson,25,0
Walker,3,0
Walton,23,2
Ware,28,3
Warren,5,0
Washington,6,0
Wayne,2,0
Webster,4,0
Wheeler,1,0
White,4,0
Whitfield,18,1
Wilcox,2,0
Wilkes,4,0
Wilkinson,3,0
Worth,39,3
Unknown,266,4
Hawaii,23,0
Honolulu,292,4
Kauai,17,0
Maui,44,1
Unknown,9,0
Ada,419,3
Adams,1,0
Bannock,5,0
Bingham,2,0
Blaine,423,2
Bonner,3,0
Bonneville,6,0
Camas,1,0
Canyon,104,3
Caribou,1,0
Cassia,5,1
Custer,2,0
Elmore,12,0
Fremont,2,0
Gem,8,0
Gooding,3,0
Idaho,3,0
Jefferson,4,0
Jerome,18,0
Kootenai,43,0
Latah,2,0
Lincoln,12,0
Madison,4,0
Minidoka,3,0
Nez Perce,15,2
Owyhee,2,0
Payette,6,1
Teton,5,0
Twin Falls,53,1
Valley,2,0
Washington,1,0
Adams,8,0
Bond,3,0
Boone,4,0
Bureau,3,0
Calhoun,1,0
Carroll,4,1
Champaign,62,0
Christian,22,3
Clark,2,0
Clinton,11,0
Cook,8728,209
Crawford,5,0
Cumberland,1,0
De Witt,3,0
DeKalb,22,1
Douglas,10,0
DuPage,715,22
Effingham,1,0
Fayette,3,0
Ford,1,0
Franklin,2,0
Gallatin,1,0
Grundy,9,0
Henry,10,0
Iroquois,6,0
Jackson,16,1
Jasper,4,0
Jefferson,1,0
Jersey,3,0
Jo Daviess,6,0
Kane,234,15
Kankakee,90,5
Kendall,55,2
Knox,1,0
LaSalle,11,1
Lake,815,15
Lee,2,0
Livingston,9,0
Logan,1,0
Macon,9,0
Macoupin,7,0
Madison,52,0
Marion,3,0
Marshall,1,0
Mason,1,0
Massac,2,0
McHenry,144,3
McLean,46,2
Menard,2,0
Mercer,2,0
Monroe,11,0
Montgomery,2,0
Morgan,7,1
Moultrie,1,0
Ogle,7,0
Peoria,12,1
Piatt,3,0
Pike,1,0
Randolph,27,0
Rock Island,47,0
Saline,1,0
Sangamon,35,2
St. Clair,92,3
Stephenson,5,0
Tazewell,14,1
Unknown,62,0
Vermilion,5,0
Wabash,1,0
Washington,2,0
Whiteside,18,1
Will,697,19
Williamson,3,0
Winnebago,49,1
Woodford,6,0
Adams,2,0
Allen,87,6
Bartholomew,54,1
Blackford,4,0
Boone,64,1
Brown,7,0
Carroll,3,0
Cass,4,0
Clark,71,4
Clay,5,0
Clinton,4,0
Crawford,6,0
Daviess,2,0
DeKalb,4,0
Dearborn,38,1
Decatur,90,5
Delaware,40,1
Dubois,7,0
Elkhart,36,3
Fayette,16,3
Floyd,58,1
Fountain,2,1
Franklin,55,6
Fulton,3,0
Gibson,4,0
Grant,20,2
Greene,11,0
Hamilton,335,5
Hancock,72,2
Harrison,38,1
Hendricks,196,5
Henry,13,0
Howard,32,2
Huntington,4,1
Jackson,37,0
Jasper,15,1
Jay,3,0
Jefferson,6,0
Jennings,37,0
Johnson,195,6
Knox,8,0
Kosciusko,14,0
LaGrange,6,0
LaPorte,21,3
Lake,369,8
Lawrence,39,5
Madison,101,9
Marion,1956,41
Marshall,8,0
Martin,2,0
Miami,7,0
Monroe,51,0
Montgomery,15,0
Morgan,76,1
Newton,4,1
Noble,10,1
Ohio,1,0
Orange,9,2
Owen,15,0
Parke,5,0
Porter,79,0
Posey,5,0
Pulaski,1,0
Putnam,21,1
Randolph,5,1
Ripley,70,2
Rush,12,1
Scott,7,1
Shelby,45,0
Spencer,1,0
St. Joseph,112,1
Starke,4,0
Steuben,8,0
Sullivan,3,0
Switzerland,11,0
Tippecanoe,34,1
Tipton,6,0
Union,3,0
Vanderburgh,40,0
Vermillion,2,0
Vigo,25,2
Wabash,3,0
Warren,2,1
Warrick,19,0
Washington,18,0
Wayne,10,0
Wells,2,0
White,3,0
Whitley,8,1
Adair,1,0
Allamakee,18,1
Appanoose,1,1
Audubon,1,0
Benton,10,0
Black Hawk,12,0
Boone,3,0
Bremer,2,0
Buchanan,5,0
Butler,1,0
Carroll,1,0
Cedar,13,0
Cerro Gordo,12,0
Chickasaw,1,0
Clarke,1,0
Clay,2,0
Clayton,4,0
Clinton,17,0
Crawford,5,0
Dallas,35,0
Des Moines,1,0
Dickinson,1,0
Dubuque,25,1
Fayette,3,0
Franklin,1,0
Grundy,1,0
Guthrie,1,0
Hamilton,1,0
Hancock,3,0
Hardin,1,0
Harrison,10,0
Henry,9,1
Howard,1,0
Iowa,6,0
Jackson,4,0
Jasper,8,0
Jefferson,3,0
Johnson,118,1
Jones,6,0
Keokuk,2,0
Kossuth,1,0
Lee,1,0
Linn,176,8
Louisa,7,0
Lyon,2,0
Madison,1,0
Mahaska,3,0
Marion,1,0
Marshall,12,0
Mills,1,0
Mitchell,2,0
Monona,6,0
Montgomery,1,0
Muscatine,41,1
O'Brien,3,0
Page,3,0
Plymouth,4,0
Polk,125,5
Pottawattamie,8,0
Poweshiek,6,1
Scott,52,1
Shelby,6,0
Sioux,7,0
Story,5,0
Tama,35,2
Taylor,1,0
Van Buren,6,0
Wapello,2,0
Warren,11,0
Washington,52,2
Webster,1,0
Winnebago,1,0
Winneshiek,4,0
Woodbury,8,0
Wright,1,0
Atchison,2,0
Barton,3,0
Bourbon,6,0
Butler,8,0
Chautauqua,3,0
Cherokee,5,0
Clay,1,0
Cloud,1,0
Coffey,29,0
Cowley,1,0
Crawford,6,1
Doniphan,1,0
Douglas,36,0
Finney,10,0
Ford,1,0
Franklin,10,0
Geary,2,0
Gove,1,0
Greenwood,1,0
Harvey,3,0
Jackson,1,0
Jefferson,3,0
Jewell,1,0
Johnson,213,9
Labette,5,0
Leavenworth,40,1
Linn,6,0
Lyon,23,0
Marion,3,0
McPherson,9,0
Miami,2,0
Mitchell,2,0
Montgomery,9,2
Morris,2,0
Morton,1,0
Neosho,1,0
Osage,3,0
Osborne,2,0
Ottawa,3,0
Pottawatomie,3,0
Pratt,1,0
Reno,10,0
Republic,1,0
Riley,14,0
Saline,7,1
Sedgwick,124,1
Shawnee,40,3
Stafford,1,0
Stevens,1,0
Sumner,2,0
Wabaunsee,1,0
Woodson,3,0
Wyandotte,186,7
Adair,3,0
Allen,3,0
Anderson,3,1
Barren,1,0
Bath,1,0
Boone,27,1
Bourbon,4,1
Boyd,20,1
Boyle,8,0
Bracken,1,0
Breathitt,2,0
Breckinridge,2,0
Bullitt,12,2
Butler,1,0
Caldwell,3,0
Calloway,5,0
Campbell,27,1
Carroll,2,0
Carter,1,0
Christian,23,0
Clark,11,0
Clinton,1,0
Crittenden,1,0
Cumberland,1,0
Daviess,58,2
Edmonson,5,0
Fayette,153,6
Floyd,1,0
Franklin,8,0
Grant,5,1
Graves,2,0
Grayson,2,0
Greenup,1,0
Hancock,2,0
Hardin,10,0
Harrison,13,0
Henderson,15,0
Henry,2,0
Hopkins,33,3
Jefferson,313,20
Jessamine,15,0
Johnson,1,0
Kenton,54,3
Larue,3,0
Laurel,2,0
Lawrence,1,0
Leslie,1,0
Letcher,1,0
Lewis,2,0
Lincoln,1,0
Logan,4,0
Lyon,4,0
Madison,11,1
Marion,5,0
Marshall,1,0
Martin,1,0
Mason,2,0
McCracken,10,0
McCreary,1,0
McLean,3,0
Meade,2,0
Menifee,3,0
Mercer,3,0
Monroe,1,0
Montgomery,7,0
Muhlenberg,8,0
Nelson,4,0
Nicholas,1,0
Ohio,5,0
Oldham,6,0
Pendleton,2,0
Perry,3,0
Pike,1,0
Powell,1,0
Pulaski,12,1
Rockcastle,1,0
Russell,1,0
Scott,21,0
Shelby,7,0
Simpson,13,1
Spencer,2,0
Taylor,2,0
Union,4,0
Unknown,0,7
Warren,20,0
Washington,3,0
Wayne,4,0
Webster,3,0
Woodford,8,0
Acadia,79,2
Allen,52,5
Ascension,347,11
Assumption,77,0
Avoyelles,40,1
Beauregard,23,0
Bienville,14,1
Bossier,139,3
Caddo,711,21
Calcasieu,159,3
Caldwell,11,0
Catahoula,12,1
Claiborne,30,2
Concordia,9,1
De Soto,82,4
East Baton Rouge,816,25
East Carroll,1,0
East Feliciana,39,0
Evangeline,23,0
Franklin,28,0
Grant,10,0
Iberia,83,5
Iberville,136,6
Jackson,4,0
Jefferson,3530,121
Jefferson Davis,21,1
LaSalle,6,0
Lafayette,260,6
Lafourche,305,7
Lincoln,19,0
Livingston,79,1
Madison,1,0
Morehouse,15,0
Natchitoches,22,0
Orleans,4565,171
Ouachita,230,1
Plaquemines,100,6
Pointe Coupee,24,0
Rapides,110,4
Red River,2,0
Richland,11,0
Sabine,7,0
St. Bernard,267,8
St. Charles,285,15
St. Helena,8,0
St. James,167,6
St. John the Baptist,366,24
St. Landry,52,4
St. Martin,90,4
St. Mary,73,0
St. Tammany,637,17
Tangipahoa,186,2
Terrebonne,182,7
Union,26,0
Unknown,48,3
Vermilion,17,1
Vernon,10,0
Washington,92,2
Webster,51,2
West Baton Rouge,45,7
West Carroll,1,0
West Feliciana,30,0
Winn,2,1
Androscoggin,23,0
Aroostook,1,0
Cumberland,249,7
Franklin,5,0
Hancock,2,0
Kennebec,23,1
Knox,9,0
Lincoln,9,0
Oxford,11,0
Penobscot,25,0
Sagadahoc,13,0
Somerset,4,0
Unknown,11,0
Waldo,5,0
Washington,1,0
York,108,2
Allegany,6,0
Anne Arundel,343,8
Baltimore,648,11
Baltimore city,435,8
Calvert,40,1
Caroline,6,0
Carroll,150,10
Cecil,37,1
Charles,129,2
Dorchester,1,0
Frederick,138,4
Garrett,3,0
Harford,55,0
Howard,214,3
Kent,5,0
Montgomery,793,19
Prince George's,916,23
Queen Anne's,15,0
Somerset,4,0
St. Mary's,41,0
Talbot,8,1
Washington,37,0
Wicomico,11,1
Worcester,10,0
Barnstable,383,7
Berkshire,268,13
Bristol,722,8
Dukes,8,0
Essex,1653,30
Franklin,107,13
Hampden,889,39
Hampshire,147,2
Middlesex,2950,48
Nantucket,9,0
Norfolk,1382,29
Plymouth,1067,14
Suffolk,2929,32
Unknown,246,7
Worcester,1077,18
Allegan,15,0
Antrim,5,0
Arenac,3,0
Barry,7,0
Bay,30,0
Berrien,60,2
Branch,15,1
Calhoun,41,1
Cass,7,1
Charlevoix,8,0
Cheboygan,8,1
Chippewa,1,0
Clare,3,0
Clinton,56,1
Crawford,2,0
Delta,7,0
Dickinson,2,1
Eaton,57,2
Emmet,13,2
Genesee,568,26
Gladwin,4,0
Gogebic,3,1
Grand Traverse,14,3
Gratiot,5,0
Hillsdale,46,3
Houghton,1,0
Huron,4,0
Ingham,178,1
Ionia,8,0
Iosco,3,1
Isabella,16,2
Jackson,103,4
Kalamazoo,58,3
Kalkaska,8,2
Kent,177,5
Lapeer,49,0
Leelanau,2,0
Lenawee,32,0
Livingston,143,2
Luce,1,0
Mackinac,2,0
Macomb,2159,100
Manistee,6,0
Marquette,15,2
Mecosta,6,1
Midland,22,0
Missaukee,1,1
Monroe,117,0
Montcalm,15,0
Muskegon,33,4
Newaygo,2,0
Oakland,3380,185
Oceana,3,0
Ogemaw,3,0
Ontonagon,1,0
Osceola,3,0
Oscoda,2,0
Otsego,26,2
Ottawa,44,0
Presque Isle,1,0
Roscommon,5,0
Saginaw,139,2
Sanilac,14,2
Shiawassee,24,0
St. Clair,110,3
St. Joseph,11,0
Tuscola,22,2
Unknown,367,1
Van Buren,16,1
Washtenaw,543,10
Wayne,8270,346
Wexford,5,0
Anoka,40,0
Beltrami,6,0
Benton,1,0
Big Stone,1,0
Blue Earth,16,0
Brown,5,0
Carlton,10,0
Carver,10,0
Cass,1,0
Chisago,5,1
Clay,19,0
Clearwater,2,0
Cottonwood,5,0
Crow Wing,6,0
Dakota,67,2
Dodge,10,0
Douglas,1,0
Faribault,3,0
Fillmore,10,0
Freeborn,11,0
Goodhue,10,0
Hennepin,280,14
Houston,1,0
Isanti,4,0
Itasca,2,0
Jackson,1,0
Kandiyohi,2,0
Koochiching,1,0
Lac qui Parle,1,0
Le Sueur,20,0
Lincoln,2,0
Lyon,4,0
Mahnomen,1,0
Martin,33,4
McLeod,1,0
Meeker,1,0
Mower,17,0
Murray,1,0
Nicollet,4,0
Olmsted,96,2
Otter Tail,2,0
Pipestone,1,0
Polk,1,0
Ramsey,96,3
Redwood,1,0
Renville,2,0
Rice,4,0
Scott,15,1
Sherburne,10,0
Sibley,1,0
St. Louis,16,0
Stearns,6,0
Steele,8,0
Traverse,2,0
Wabasha,6,0
Waseca,3,0
Washington,65,1
Watonwan,4,0
Wilkin,2,0
Winona,14,2
Wright,9,0
Yellow Medicine,1,0
Adams,19,0
Alcorn,6,0
Amite,6,1
Attala,15,0
Benton,5,0
Bolivar,51,2
Calhoun,9,0
Carroll,6,0
Chickasaw,15,2
Choctaw,8,1
Claiborne,1,0
Clarke,8,0
Clay,9,0
Coahoma,29,1
Copiah,16,0
Covington,6,0
DeSoto,136,1
Forrest,46,1
Franklin,5,0
George,5,0
Greene,1,0
Grenada,7,0
Hancock,30,1
Harrison,79,3
Hinds,158,0
Holmes,23,2
Humphreys,4,1
Itawamba,4,0
Jackson,98,5
Jasper,3,0
Jefferson,3,0
Jones,13,0
Kemper,6,0
Lafayette,22,1
Lamar,15,0
Lauderdale,70,2
Lawrence,5,0
Leake,11,0
Lee,30,2
Leflore,23,4
Lincoln,18,0
Lowndes,15,0
Madison,74,2
Marion,8,0
Marshall,23,1
Monroe,16,1
Montgomery,11,1
Neshoba,11,0
Newton,7,0
Noxubee,5,0
Oktibbeha,27,0
Panola,17,1
Pearl River,52,2
Perry,14,1
Pike,28,0
Pontotoc,12,1
Prentiss,10,0
Quitman,7,0
Rankin,74,1
Scott,23,0
Sharkey,3,0
Simpson,6,0
Smith,11,0
Stone,1,0
Sunflower,19,1
Tallahatchie,3,0
Tate,16,0
Tippah,36,3
Tishomingo,1,0
Tunica,18,1
Union,6,0
Walthall,12,0
Warren,5,0
Washington,38,0
Wayne,5,0
Webster,12,1
Wilkinson,30,3
Winston,15,0
Yalobusha,11,0
Yazoo,32,1
Adair,10,0
